,id_student,LS20,LS40,LS60,LS80,LS100
930,153110,3,1,0,0,0
931,153170,5,3,2,1,1
932,153212,10,8,6,4,1
933,153611,6,4,0,0,0
934,153704,6,4,2,0,0
935,153785,11,7,6,2,0
936,153788,4,3,2,1,1
937,154011,9,7,5,3,1
938,154027,9,7,5,3,1
939,154057,2,0,0,0,0
940,154059,11,10,9,7,0
941,154073,6,4,3,2,1
942,154125,8,6,4,2,0
943,154191,9,7,5,3,0
944,154540,10,8,6,4,1
945,154570,4,2,0,0,0
946,154697,1,0,0,0,0
947,155067,1,1,0,0,0
948,155158,9,7,3,0,0
949,155256,9,7,5,3,0
950,155298,16,12,10,6,2
951,155484,4,3,2,1,0
952,155511,10,7,4,2,0
953,155550,4,3,2,1,0
954,155631,9,8,5,2,1
955,155854,4,3,2,1,0
956,155938,9,6,4,0,0
957,155956,4,3,3,2,2
958,155963,7,6,5,3,2
959,155984,5,4,2,2,0
960,156127,3,2,0,0,0
961,156171,8,7,5,0,0
962,156311,10,8,6,3,1
963,156358,3,2,1,0,0
964,156594,4,3,2,2,0
965,156783,5,4,3,1,0
966,156835,9,7,5,3,1
967,157060,9,7,5,3,1
968,157225,0,0,0,0,0
969,157276,9,7,5,2,1
970,157298,12,8,6,3,0
971,157308,10,9,9,7,0
972,157310,5,4,3,2,0
973,157568,4,3,3,2,0
974,157752,4,3,2,1,1
975,157795,9,7,5,3,1
976,158575,1,0,0,0,0
977,158611,6,4,2,1,0
978,158707,2,1,0,0,0
979,158708,3,2,2,1,0
980,158831,4,3,2,1,0
981,159287,3,3,2,1,0
982,159293,9,8,5,2,1
983,159484,5,5,4,0,0
984,159571,3,2,0,0,0
985,159596,5,1,0,0,0
986,159906,8,6,2,2,0
987,159925,10,6,4,2,0
988,159947,5,3,2,2,1
989,159954,2,1,0,0,0
990,160005,11,8,6,3,0
991,160026,4,3,2,1,0
992,160181,3,2,1,0,0
993,160193,1,0,0,0,0
994,160300,5,4,4,2,2
995,160310,8,8,5,3,0
996,160401,0,0,0,0,0
997,160472,9,6,2,0,0
998,160479,9,8,7,3,0
999,160536,7,6,5,3,2
1000,160934,0,0,0,0,0
1001,160945,9,7,6,4,0
1002,160946,10,10,8,5,0
1003,161491,10,8,6,3,1
1004,161658,1,1,0,0,0
1005,161678,0,0,0,0,0
1006,161781,1,1,0,0,0
1007,162210,4,2,2,1,0
1008,162337,0,0,0,0,0
1009,162650,5,4,3,1,0
1010,162809,8,7,3,0,0
1011,162984,0,0,0,0,0
1012,163067,12,8,6,3,0
1013,163120,10,9,6,5,0
1014,163332,3,1,0,0,0
1015,163962,0,0,0,0,0
1016,163996,5,4,3,2,1
1017,164148,9,5,3,2,0
1018,164211,8,7,5,3,0
1019,164259,4,3,2,1,0
1020,164922,9,8,6,3,0
1021,164935,6,4,3,1,0
1022,164944,4,3,2,1,1
1023,164968,11,9,7,5,2
1024,165099,4,3,2,1,0
1025,165178,5,3,2,1,0
1026,165226,0,0,0,0,0
1027,165243,9,7,5,3,1
1028,165376,3,2,2,2,1
1029,165421,12,8,6,3,0
1030,165509,3,2,1,0,0
1031,165617,10,9,7,7,0
1032,165647,5,4,3,1,1
1033,165733,19,13,9,3,0
1034,165806,11,10,9,7,4
1035,165823,0,0,0,0,0
1036,165904,9,8,5,2,1
1037,166123,11,7,5,3,0
1038,166160,3,2,2,2,2
1039,166183,7,6,6,5,4
1040,166327,11,8,6,4,0
1041,166342,12,8,6,3,0
1042,166421,8,6,3,3,0
1043,166713,12,8,6,3,0
1044,166988,11,8,6,3,0
1045,167106,11,10,6,2,0
1046,167557,1,0,0,0,0
1047,167717,5,1,0,0,0
1048,167759,5,4,2,0,0
1049,167791,9,6,5,3,3
1050,167906,4,3,2,2,0
1051,167945,2,0,0,0,0
1052,167961,4,3,2,1,0
1053,168178,7,6,5,3,2
1054,168229,10,9,4,0,0
1055,168243,0,0,0,0,0
1056,168843,3,2,1,0,0
1057,168936,4,3,2,1,0
1058,169008,4,3,2,1,1
1059,169079,6,4,3,1,0
1060,169213,10,8,6,3,1
1061,169297,3,2,1,0,0
1062,169380,4,3,3,2,2
1063,169400,4,3,2,1,0
1064,169490,6,4,2,1,0
1065,169515,1,0,0,0,0
1066,169596,2,1,0,0,0
1067,169858,11,10,8,7,2
1068,169894,8,4,4,2,1
1069,169908,0,0,0,0,0
1070,170025,12,8,6,3,0
1071,170030,17,16,13,10,2
1072,170165,11,9,8,7,0
1073,170356,0,0,0,0,0
1074,170864,4,3,3,2,2
1075,170874,9,6,3,2,0
1076,170936,3,2,1,1,1
1077,170943,8,7,4,1,0
1078,171304,2,1,0,0,0
1079,171334,1,0,0,0,0
1080,171549,3,0,0,0,0
1081,171692,13,11,7,6,5
1082,171751,9,7,5,2,1
1083,171843,3,3,2,1,0
1084,171896,13,8,6,3,0
1085,172112,4,3,2,2,0
1086,172137,9,7,5,1,1
1087,172493,10,7,5,3,0
1088,172797,4,3,2,1,0
1089,172965,12,10,8,5,3
1090,173004,12,8,6,3,0
1091,173163,4,3,3,2,1
1092,173316,6,4,3,2,1
1093,173335,8,6,4,2,0
1094,173341,0,0,0,0,0
1095,173370,5,4,3,1,0
1096,173412,6,6,2,2,2
1097,173710,3,3,2,1,0
1098,173834,3,3,2,1,0
1099,174010,3,2,1,0,0
1100,174024,4,3,2,1,0
1101,174094,4,3,2,2,0
1102,174222,8,6,3,1,0
1103,174436,0,0,0,0,0
1104,174440,3,1,0,0,0
1105,174487,10,8,6,3,1
1106,174745,4,3,2,1,0
1107,174782,4,3,2,1,0
1108,174805,0,0,0,0,0
1109,175392,4,3,2,1,0
1110,175447,4,3,2,1,0
1111,175453,9,7,3,0,0
1112,175490,7,6,5,3,2
1113,175638,6,5,4,2,1
1114,175772,0,0,0,0,0
1115,175804,1,0,0,0,0
1116,175932,4,3,2,1,0
1117,175940,2,2,2,2,1
1118,175991,4,4,2,1,1
1119,176086,0,0,0,0,0
1120,176092,11,7,5,2,0
1121,177333,10,6,4,1,0
1122,177354,6,4,3,1,0
1123,177472,0,0,0,0,0
1124,177492,9,7,5,3,0
1125,177554,2,1,0,0,0
1126,177568,10,10,8,7,0
1127,177781,2,0,0,0,0
1128,177817,7,3,2,0,0
1129,177967,4,3,3,2,2
1130,177981,12,8,6,3,0
1131,178020,5,3,2,2,0
1132,178072,6,5,4,4,2
1133,178118,2,1,0,0,0
1134,178179,11,9,8,7,2
1135,178258,4,2,1,0,0
1136,178496,7,6,5,3,2
1137,178738,3,1,0,0,0
1138,178963,9,7,5,4,1
1139,179073,2,1,0,0,0
1140,179081,9,6,4,1,0
1141,179254,3,1,0,0,0
1142,179297,0,0,0,0,0
1143,179605,2,0,0,0,0
1144,179718,2,1,1,0,0
1145,179892,11,8,6,3,0
1146,179904,2,0,0,0,0
1147,180651,5,4,3,1,0
1148,180667,10,6,4,1,0
1149,180753,4,3,2,1,0
1150,180958,12,8,6,3,0
1151,180974,11,10,6,5,2
1152,180976,7,6,5,3,2
1153,181251,0,0,0,0,0
1154,181316,0,0,0,0,0
1155,181508,11,10,6,5,0
1156,181719,0,0,0,0,0
1157,181861,4,3,3,2,2
1158,181992,11,10,8,7,0
1159,182400,4,3,2,1,0
1160,182468,11,10,8,7,1
1161,182661,1,1,0,0,0
1162,182824,10,8,6,4,2
1163,182854,6,5,4,2,2
1164,183057,4,3,3,2,1
1165,183096,4,3,2,1,0
1166,183287,1,0,0,0,0
1167,183331,4,2,1,1,0
1168,183429,11,10,9,7,0
1169,183714,12,8,6,3,0
1170,183806,0,0,0,0,0
1171,183947,4,3,2,1,0
1172,184137,8,7,6,4,0
1173,184271,4,3,2,1,0
1174,184409,5,4,3,2,1
1175,184473,10,10,8,7,0
1176,184627,0,0,0,0,0
1177,184720,1,0,0,0,0
1178,184968,2,0,0,0,0
1179,184972,4,3,2,1,1
1180,185021,7,5,4,1,0
1181,185024,2,1,1,0,0
1182,185057,4,3,2,1,0
1183,185127,10,7,5,3,1
1184,185349,10,8,6,4,1
1185,185350,4,3,2,2,1
1186,185439,0,0,0,0,0
1187,185496,11,10,8,8,3
1188,185994,9,6,4,3,0
1189,186149,4,3,2,1,0
1190,186380,9,6,4,2,0
1191,186476,4,3,2,2,1
1192,186565,2,1,0,0,0
1193,186670,7,5,4,3,3
1194,186780,2,2,0,0,0
1195,186988,7,5,4,2,1
1196,187100,4,3,2,1,0
1197,187199,8,7,5,2,0
1198,187257,8,7,4,2,1
1199,187435,7,6,5,3,2
1200,187601,9,7,5,2,1
1201,187623,12,8,6,3,0
1202,187663,5,3,2,1,0
1203,187793,9,7,5,3,1
1204,188026,10,8,6,4,1
1205,188152,10,8,6,4,1
1206,188251,4,3,2,1,0
1207,188260,3,3,2,1,0
1208,188273,8,7,5,3,1
1209,188278,4,3,2,1,1
1210,188524,1,1,0,0,0
1211,188662,10,8,6,4,1
1212,188766,4,3,2,1,0
1213,188875,0,0,0,0,0
1214,189035,9,7,5,3,1
1215,189095,3,1,0,0,0
1216,189117,3,2,2,1,0
1217,189143,5,4,3,2,1
1218,189178,6,4,3,2,0
1219,189428,4,3,3,2,2
1220,189442,3,1,0,0,0
1221,189624,13,10,8,4,2
1222,189629,3,2,1,1,1
1223,189664,8,6,5,3,0
1224,189720,3,2,0,0,0
1225,189879,4,3,2,1,0
1226,190279,5,4,3,2,1
1227,190352,9,7,4,2,1
1228,190418,10,9,5,2,0
1229,190565,10,8,6,4,2
1230,190653,0,0,0,0,0
1231,190780,4,3,2,2,2
1232,190910,0,0,0,0,0
1233,190930,10,8,7,7,0
1234,191000,3,2,1,0,0
1235,191195,9,5,3,0,0
1236,191269,10,8,6,3,1
1237,191445,4,3,2,1,0
1238,191459,4,3,2,1,0
1239,191504,0,0,0,0,0
1240,191590,8,6,6,4,0
1241,191732,4,2,1,0,0
1242,191746,4,3,3,1,1
1243,191797,7,6,5,3,2
1244,191896,12,8,6,3,0
1245,191972,12,8,6,2,0
1246,191973,4,3,3,1,0
1247,192183,4,3,2,1,0
1248,192186,6,4,3,2,0
1249,192196,11,7,5,3,0
1250,192375,6,4,3,2,1
1251,192424,10,8,6,4,1
1252,192680,9,7,4,0,0
1253,192944,4,3,2,1,0
1254,193163,7,5,4,2,1
1255,193193,4,3,0,0,0
1256,193215,2,0,0,0,0
1257,193310,4,3,2,1,0
1258,193822,9,7,5,3,1
1259,193834,11,10,8,2,0
1260,194163,11,9,7,7,0
1261,195096,9,7,5,3,1
1262,195221,0,0,0,0,0
1263,195234,2,1,0,0,0
1264,195246,9,8,3,0,0
1265,195252,1,1,0,0,0
1266,195262,1,1,0,0,0
1267,195345,4,3,2,1,0
1268,195515,11,9,8,7,0
1269,195552,9,7,4,2,0
1270,195897,3,3,2,1,0
1271,195938,10,8,6,4,1
1272,195940,4,3,2,1,0
1273,196132,3,2,2,1,0
1274,196189,7,6,5,3,2
1275,196266,0,0,0,0,0
1276,197240,9,7,5,3,1
1277,197412,8,6,4,3,1
1278,197486,4,3,2,1,0
1279,197527,1,0,0,0,0
1280,197536,11,9,8,8,0
1281,197538,3,2,0,0,0
1282,197595,10,8,6,4,1
1283,197730,3,2,1,1,0
1284,197759,10,8,5,3,1
1285,198167,9,7,6,3,0
1286,198257,0,0,0,0,0
1287,198339,0,0,0,0,0
1288,198470,3,0,0,0,0
1289,198691,0,0,0,0,0
1290,198902,2,2,2,1,0
1291,198956,9,7,5,4,1
1292,199009,11,8,3,3,0
1293,199029,10,8,6,3,1
1294,199244,11,6,4,2,0
1295,199261,1,0,0,0,0
1296,199361,15,14,8,5,2
1297,199446,8,7,2,1,0
1298,199520,10,8,6,3,1
1299,199636,4,3,2,1,0
1300,199663,10,8,6,3,1
1301,199760,7,6,5,3,2
1302,199782,0,0,0,0,0
1303,199897,4,3,2,2,0
1304,200095,4,3,2,1,0
1305,200278,0,0,0,0,0
1306,200372,1,0,0,0,0
1307,200588,1,0,0,0,0
1308,200773,11,10,9,2,0
1309,200804,4,3,2,1,0
1310,200860,4,3,2,1,1
1311,200905,10,8,6,4,1
1312,200957,0,0,0,0,0
1313,201151,6,4,3,2,0
1314,201327,4,4,3,2,1
1315,201425,7,6,5,3,2
1316,201431,9,7,6,2,1
1317,202138,2,1,0,0,0
1318,202394,9,8,6,3,1
1319,202487,8,6,4,2,0
1320,202489,2,0,0,0,0
1321,202506,1,0,0,0,0
1322,202606,3,2,2,1,0
1323,202635,2,1,1,0,0
1324,202677,4,3,2,2,0
1325,202713,0,0,0,0,0
1326,202879,0,0,0,0,0
1327,203050,10,7,6,4,0
1328,203066,5,4,3,1,0
1329,203108,4,2,0,0,0
1330,203149,3,1,0,0,0
1331,203481,10,8,6,4,1
1332,203568,6,2,1,0,0
1333,203640,10,8,6,3,1
1334,203707,9,8,4,2,0
1335,203963,9,8,5,3,1
1336,204117,3,0,0,0,0
1337,204182,5,4,3,1,0
1338,204410,5,4,3,2,1
1339,204505,5,4,3,1,0
1340,204609,6,4,3,2,1
1341,204725,7,6,5,3,2
1342,204738,9,8,5,3,0
1343,204745,2,1,0,0,0
1344,204746,10,8,6,4,1
1345,204996,12,8,6,3,0
1346,205350,4,3,2,1,0
1347,205398,0,0,0,0,0
1348,205425,11,8,7,4,2
1349,205442,6,4,3,2,0
1350,205494,4,3,2,1,0
1351,205719,2,1,0,0,0
1352,205788,10,8,5,3,1
1353,206003,9,7,5,2,1
1354,206245,7,6,5,3,2
1355,206342,0,0,0,0,0
1356,206599,14,13,10,8,4
1357,226374,9,7,5,4,1
1358,226747,9,8,5,2,1
1359,226827,10,8,6,4,1
1360,226839,4,3,2,1,0
1361,226879,9,7,6,3,0
1362,226890,9,8,6,3,0
1363,226895,4,2,2,1,1
1364,226955,5,2,1,0,0
1365,227020,6,4,3,2,0
1366,227192,11,9,7,4,3
1367,227297,10,7,5,1,0
1368,227401,4,2,0,0,0
1369,227416,8,6,4,1,0
1370,227491,5,2,0,0,0
1371,227499,4,3,2,1,0
1372,227517,4,3,2,1,0
1373,227752,6,5,4,2,2
1374,227826,2,0,0,0,0
1375,228021,4,3,2,1,0
1376,228082,4,3,2,1,0
1377,228138,10,6,3,3,0
1378,228153,0,0,0,0,0
1379,228222,4,3,3,2,0
1380,228242,6,2,0,0,0
1381,228258,10,8,6,5,5
1382,228272,5,3,3,2,0
1383,228373,1,0,0,0,0
1384,228383,4,3,2,2,0
1385,228481,8,6,4,2,1
1386,228633,9,6,5,3,0
1387,228695,11,10,8,5,0
1388,228703,8,6,4,0,0
1389,228729,10,7,4,2,0
1390,228775,3,1,0,0,0
1391,228784,10,8,6,3,1
1392,228824,9,7,5,1,1
1393,228888,4,2,1,1,0
1394,228909,2,1,0,0,0
1395,229057,2,1,0,0,0
1396,229179,4,3,2,1,0
1397,229240,10,8,6,4,1
1398,229326,1,1,0,0,0
1399,229361,4,3,2,1,0
1400,229417,0,0,0,0,0
1401,229426,9,7,5,3,0
1402,229498,10,6,4,4,0
1403,230052,2,0,0,0,0
1404,230081,10,7,6,3,1
1405,230279,8,6,5,1,0
1406,230383,4,3,2,1,0
1407,230510,1,0,0,0,0
1408,230684,2,1,0,0,0
1409,230761,5,4,3,2,2
1410,230947,0,0,0,0,0
1411,231017,3,3,2,1,0
1412,231019,2,1,0,0,0
1413,231024,11,10,9,0,0
1414,231320,0,0,0,0,0
1415,231339,10,8,7,5,2
1416,231554,3,2,1,1,1
1417,231572,5,4,3,1,0
1418,231606,10,8,4,0,0
1419,231959,5,3,2,0,0
1420,231973,0,0,0,0,0
1421,232072,2,1,0,0,0
1422,232078,2,0,0,0,0
1423,232173,10,6,4,4,0
1424,232286,8,6,3,0,0
1425,232307,4,3,2,1,0
1426,232347,10,10,8,0,0
1427,232480,2,1,0,0,0
1428,232539,9,8,6,3,1
1429,232660,8,7,5,1,0
1430,232675,2,0,0,0,0
1431,232695,10,8,6,4,1
1432,232764,11,10,8,5,1
1433,232827,5,3,2,1,0
1434,232833,0,0,0,0,0
1435,232856,8,7,4,2,0
1436,233087,8,6,4,1,0
1437,233095,9,7,5,3,1
1438,233102,9,7,5,2,1
1439,233153,9,8,6,3,2
1440,233311,3,3,2,1,0
1441,233317,10,7,6,3,1
1442,233335,4,3,2,2,0
1443,233389,8,4,2,0,0
1444,233444,1,0,0,0,0
1445,233685,3,2,2,1,0
1446,233752,10,8,6,3,1
1447,233771,15,11,8,4,0
1448,233868,5,2,1,0,0
1449,233873,6,4,3,2,1
1450,233957,8,7,6,3,1
1451,234068,0,0,0,0,0
1452,234196,1,0,0,0,0
1453,234311,4,3,2,1,0
1454,234406,6,4,3,2,0
1455,234552,5,4,3,2,1
1456,234559,4,3,2,2,1
1457,234609,11,10,7,5,0
1458,234661,9,8,4,3,0
1459,234727,8,6,4,1,0
1460,234740,13,8,5,2,0
1461,234796,11,9,6,5,0
1462,234859,12,8,6,3,0
1463,234929,9,7,5,4,1
1464,234978,2,0,0,0,0
1465,235068,4,3,2,1,0
1466,235097,4,2,1,0,0
1467,235131,0,0,0,0,0
1468,235371,4,3,2,1,0
1469,235380,5,3,1,1,0
1470,235428,19,13,10,4,1
1471,235492,1,0,0,0,0
1472,235507,4,3,2,2,0
1473,235584,0,0,0,0,0
1474,235670,9,7,3,2,0
1475,235706,1,0,0,0,0
1476,235747,0,0,0,0,0
1477,235768,10,8,7,7,0
1478,235777,1,0,0,0,0
1479,235893,6,4,3,2,1
1480,235971,10,7,4,4,0
1481,235978,9,6,4,3,0
1482,236015,0,0,0,0,0
1483,236090,7,5,4,0,0
1484,236161,9,7,5,2,1
1485,236205,4,3,3,2,2
1486,236284,4,3,2,1,1
1487,236498,12,8,6,3,0
1488,236620,19,14,11,6,3
1489,236844,11,8,6,5,0
1490,236848,2,1,0,0,0
1491,236857,6,4,3,1,0
1492,236875,4,3,2,2,1
1493,236953,5,4,3,1,0
1494,237182,9,6,5,3,0
1495,237274,4,3,2,1,0
1496,237304,5,3,2,1,0
1497,237370,4,1,0,0,0
1498,237387,3,3,0,0,0
1499,237401,11,8,6,4,0
1500,237602,5,4,3,2,0
1501,237808,1,0,0,0,0
1502,237891,10,7,5,4,0
1503,237913,9,6,3,2,0
1504,237921,9,8,6,4,0
1505,237934,1,0,0,0,0
1506,237953,11,10,8,7,0
1507,238007,4,3,2,1,0
1508,238144,3,2,1,0,0
1509,238150,9,8,4,2,0
1510,238255,1,0,0,0,0
1511,238519,4,2,0,0,0
1512,238800,5,3,2,0,0
1513,238901,8,7,5,5,0
1514,238983,6,4,3,1,0
1515,239095,9,7,5,3,0
1516,239345,10,8,7,6,0
1517,239459,5,3,2,2,0
1518,239540,11,8,6,5,5
1519,239707,2,0,0,0,0
1520,239748,6,4,0,0,0
1521,239751,7,6,5,3,3
1522,239908,3,3,2,1,0
1523,240024,10,9,8,7,0
1524,240186,6,4,3,2,1
1525,240236,6,4,3,3,2
1526,240389,8,4,1,0,0
1527,240486,11,8,6,4,2
1528,240641,5,4,3,1,0
1529,240712,4,3,2,1,0
1530,240755,7,4,2,1,0
1531,240884,4,3,2,1,0
1532,240936,0,0,0,0,0
1533,240993,9,7,6,3,1
1534,241039,9,9,7,6,0
1535,241066,6,4,3,2,2
1536,241166,2,0,0,0,0
1537,241338,4,2,0,0,0
1538,241649,3,3,2,1,0
1539,241728,3,3,2,1,0
1540,241729,4,3,2,1,0
1541,241769,1,0,0,0,0
1542,241771,12,8,6,3,0
1543,241922,12,8,6,3,0
1544,241955,0,0,0,0,0
1545,242149,3,1,0,0,0
1546,242254,10,9,8,6,0
1547,242390,3,2,0,0,0
1548,242472,3,1,0,0,0
1549,242491,8,6,4,2,0
1550,242633,5,3,2,2,0
1551,242636,0,0,0,0,0
1552,242778,10,9,7,4,2
1553,242793,4,3,2,1,0
1554,242858,11,9,7,4,2
1555,242893,6,4,2,0,0
1556,242998,9,6,4,2,0
1557,243025,6,4,3,2,1
1558,243358,7,5,5,3,2
1559,243372,5,4,2,1,0
1560,243396,0,0,0,0,0
1561,243510,4,3,2,2,0
1562,243600,3,1,0,0,0
1563,243657,9,8,7,6,0
1564,243851,10,8,6,3,1
1565,243909,0,0,0,0,0
1566,243926,0,0,0,0,0
1567,243992,9,7,5,2,1
1568,244064,10,8,5,2,1
1569,244114,11,9,8,7,0
1570,244166,4,3,2,1,1
1571,244205,8,7,3,3,0
1572,244246,4,3,2,2,0
1573,244738,12,10,8,4,2
1574,244816,4,0,0,0,0
1575,244875,10,6,4,1,0
1576,244902,0,0,0,0,0
1577,244918,11,9,8,7,0
1578,244919,6,2,0,0,0
1579,244961,11,9,8,7,0
1580,244977,10,9,7,5,2
1581,245217,8,6,5,2,1
1582,245283,10,7,6,2,0
1583,245316,2,1,0,0,0
1584,245404,2,0,0,0,0
1585,245494,5,4,2,1,0
1586,245600,5,5,4,2,1
1587,245605,3,3,2,1,0
1588,245653,0,0,0,0,0
1589,245784,2,1,0,0,0
1590,245802,9,8,6,3,0
1591,245946,1,1,1,1,0
1592,245987,9,7,5,2,1
1593,246060,4,3,2,1,0
1594,246112,0,0,0,0,0
1595,246652,11,8,6,2,0
1596,246829,3,2,1,0,0
1597,246834,4,3,2,1,0
1598,247267,8,6,4,3,1
1599,247292,8,6,4,1,0
1600,247304,0,0,0,0,0
1601,247457,4,3,2,1,1
1602,247513,8,6,4,2,1
1603,247666,8,7,3,3,2
1604,247819,11,9,7,4,2
1605,247856,10,8,6,4,0
1606,247902,10,8,6,4,1
1607,247967,2,1,0,0,0
1608,248103,10,8,6,4,1
1609,248252,0,0,0,0,0
1610,248270,4,3,2,2,1
1611,248511,11,8,6,3,0
1612,248581,4,3,2,1,0
1613,248653,10,8,6,3,1
1614,248695,6,4,3,1,0
1615,248716,9,7,5,2,1
1616,248800,0,0,0,0,0
1617,248818,4,3,2,1,0
1618,248882,9,8,6,4,0
1619,248961,5,4,2,1,0
1620,248994,12,8,6,3,0
1621,249154,0,0,0,0,0
1622,249357,11,9,5,3,0
1623,249359,5,3,2,1,1
1624,249362,10,6,4,2,0
1625,249423,10,6,4,1,0
1626,249534,10,8,6,4,1
1627,249570,0,0,0,0,0
1628,249704,1,1,0,0,0
1629,249750,11,10,7,0,0
1630,249965,9,7,6,3,0
1631,249996,5,1,0,0,0
1632,250047,3,3,2,1,0
1633,250123,9,8,5,2,1
1634,250159,3,2,2,1,0
1635,250163,5,4,2,1,0
1636,250644,1,0,0,0,0
1637,251166,11,9,8,8,2
1638,251351,8,6,4,3,1
1639,251375,10,8,7,6,0
1640,251385,4,3,3,2,2
1641,251405,9,7,4,3,0
1642,251815,0,0,0,0,0
1643,251965,0,0,0,0,0
1644,251999,10,6,4,2,0
1645,252041,10,6,5,3,0
1646,252073,4,3,2,2,0
1647,252095,10,7,6,4,0
1648,252149,12,8,6,3,0
1649,252257,10,8,6,3,1
1650,252340,4,2,0,0,0
1651,252489,12,8,6,3,0
1652,252652,9,7,5,2,1
1653,252863,4,3,2,1,1
1654,253013,4,3,3,2,2
1655,253208,9,8,7,6,2
1656,253496,5,4,3,1,0
1657,253567,9,8,6,5,5
1658,253577,10,8,6,3,1
1659,253579,4,1,0,0,0
1660,253633,10,6,5,3,0
1661,253763,10,7,6,4,0
1662,253767,10,10,4,0,0
1663,253859,7,6,5,3,2
1664,254044,10,8,5,1,0
1665,254162,2,1,0,0,0
1666,254325,11,8,4,2,0
1667,254417,2,1,0,0,0
1668,254446,8,6,3,0,0
1669,254463,10,6,4,0,0
1670,254612,0,0,0,0,0
1671,254625,4,3,2,2,0
1672,255310,15,14,10,7,2
1673,255344,11,10,9,7,0
1674,255347,9,7,5,3,1
1675,255548,4,3,2,2,1
1676,255747,12,8,6,3,0
1677,255878,11,9,7,6,0
1678,255902,10,6,4,1,0
1679,255998,10,8,6,4,1
1680,256144,6,4,3,2,1
1681,256680,0,0,0,0,0
1682,256740,11,10,8,7,0
1683,256815,4,3,2,1,0
1684,256867,11,9,7,5,2
1685,256905,1,1,0,0,0
1686,256998,10,8,6,3,2
1687,257104,4,1,0,0,0
1688,257110,0,0,0,0,0
1689,257167,5,4,3,1,0
1690,257887,14,13,11,9,5
1691,258010,6,4,3,1,0
1692,258035,10,8,6,3,1
1693,258042,5,4,3,1,0
1694,258245,10,8,6,6,0
1695,258268,4,3,2,1,0
1696,258310,4,2,0,0,0
1697,258392,4,3,2,2,0
1698,258509,10,7,5,5,0
1699,258538,5,4,3,2,2
1700,258587,4,3,2,1,0
1701,258737,7,7,3,3,0
1702,258840,4,3,2,1,0
1703,258894,4,3,2,1,0
1704,258978,9,5,3,0,0
1705,259060,5,4,3,1,0
1706,259641,13,10,8,4,2
1707,259662,3,3,2,1,0
1708,259951,5,3,2,1,0
1709,260062,9,5,3,3,3
1710,260077,6,4,3,2,1
1711,260137,4,3,2,1,0
1712,260179,9,7,5,3,1
1713,260216,2,1,0,0,0
1714,260355,2,1,0,0,0
1715,260491,11,8,6,3,0
1716,260565,6,4,3,2,0
1717,260623,4,3,2,1,1
1718,260639,4,0,0,0,0
1719,260949,4,3,3,2,2
1720,260955,7,5,5,4,4
1721,261160,3,2,1,0,0
1722,261205,0,0,0,0,0
1723,261265,16,13,11,7,2
1724,261332,2,0,0,0,0
1725,261335,11,10,9,6,0
1726,261342,9,8,7,6,0
1727,261466,10,8,6,3,1
1728,261495,2,1,0,0,0
1729,261525,0,0,0,0,0
1730,261615,7,6,5,3,2
1731,261718,7,7,5,3,0
1732,261863,2,1,0,0,0
1733,262011,4,3,2,2,0
1734,262025,10,6,4,4,0
1735,262294,4,2,2,1,0
1736,262385,7,6,5,3,2
1737,262391,0,0,0,0,0
1738,262394,11,9,8,8,0
1739,262396,0,0,0,0,0
1740,262403,8,7,3,2,0
1741,262454,8,6,4,2,2
1742,262639,10,8,6,3,1
1743,262741,10,8,6,4,2
1744,262934,4,3,2,1,0
1745,263150,0,0,0,0,0
1746,263251,4,3,2,1,0
1747,263341,8,7,5,3,1
1748,263448,4,3,2,1,0
1749,263499,10,7,6,4,1
1750,263524,9,3,2,0,0
1751,263543,4,3,2,1,0
1752,263697,0,0,0,0,0
1753,263862,10,8,7,7,0
1754,263952,4,3,3,1,0
1755,264106,9,7,4,1,0
1756,264151,6,5,4,3,2
1757,264152,9,7,5,3,1
1758,264159,7,6,5,3,2
1759,264164,10,10,8,7,0
1760,264298,1,0,0,0,0
1761,264694,2,1,0,0,0
1762,264715,4,3,3,2,2
1763,264723,4,3,2,1,0
1764,264744,9,7,6,3,1
1765,264845,5,4,3,2,1
1766,265112,11,7,4,2,0
1767,265170,3,1,0,0,0
1768,265268,8,6,4,1,0
1769,265466,3,2,1,0,0
1770,265497,10,8,4,3,3
1771,265769,4,3,2,1,1
1772,265855,8,6,4,1,0
1773,265958,4,3,1,1,0
1774,265978,10,10,8,7,0
1775,266040,0,0,0,0,0
1776,266097,0,0,0,0,0
1777,266286,5,4,3,1,0
1778,266331,10,8,6,3,1
1779,266450,12,8,6,3,0
1780,266514,8,4,2,1,0
1781,266524,4,3,2,1,0
1782,266536,10,5,3,3,0
1783,266558,6,3,2,1,0
1784,266559,0,0,0,0,0
1785,266564,10,8,6,4,1
1786,266626,9,8,7,6,0
1787,266744,4,2,1,0,0
1788,266757,4,2,0,0,0
1789,266915,2,1,0,0,0
1790,266922,6,4,3,2,0
1791,267118,0,0,0,0,0
1792,267602,9,6,4,2,0
1793,267619,4,3,3,2,2
1794,267761,9,7,6,4,1
1795,267871,4,4,3,1,0
1796,267961,2,0,0,0,0
1797,268018,3,1,1,0,0
1798,268073,4,3,2,1,0
1799,268143,6,4,3,2,1
1800,268153,9,8,6,2,0
1801,268301,10,8,5,2,1
1802,268391,7,7,5,4,0
1803,268589,9,7,5,3,1
1804,268649,4,0,0,0,0
1805,268733,1,1,0,0,0
1806,268817,0,0,0,0,0
